distancia	batimetria	borde	dem	topo_base
1066.00	2925.976			
1067.00	2925.977			
1068.00	2925.977			
1069.00	2925.978			
1070.00	2925.979			
1071.00	2925.979			
1072.00	2925.965			
1073.00	2925.963			
1074.00	2925.964			
1075.00	2925.965			
1076.00	2925.966			
1077.00	2925.966			
1078.00	2925.967			
1079.00	2925.968			
1080.00	2925.969			
1081.00	2925.970			
1082.00	2925.970			
1083.00	2925.971			
1084.00	2925.972			
1085.00	2925.973			
1086.00	2925.973			
1087.00	2925.974			
1088.00	2925.975			
1089.00	2925.976			
1090.00	2925.977			
1091.00	2925.977			
1092.00	2925.978			
1093.00	2925.979			
1094.00	2925.980			
1095.00	2925.980			
1096.00	2925.981			
1097.00	2925.982			
1098.00	2925.983			
1099.00	2925.984			
1100.00	2925.984			
1101.00	2925.985			
1102.00	2925.986			
1103.00	2925.987			
1104.00	2925.988			
1105.00	2925.988			
1106.00	2925.989			
1107.00	2925.990			
1108.00	2925.991			
1109.00	2925.992			
1110.00	2925.994			
1111.00	2925.995			
1112.00	2925.996			
1113.00	2925.997			
1114.00	2925.998			
1115.00	2926.000			
1116.00	2926.001			
1117.00	2926.002			
1118.00	2926.003			
1119.00	2926.004			
1120.00	2926.005			
1121.00	2926.007			
1122.00	2926.008			
1123.00	2926.009			
1124.00	2926.010			
1125.00	2926.012			
1126.00	2926.014			
1127.00	2926.016			
1128.00	2926.018			
1129.00	2926.020			
1130.00	2926.022			
1131.00	2926.024			
1132.00	2926.026			
1133.00	2926.028			
1134.00	2926.033			
1135.00	2926.039			
1136.00	2926.045			
1137.00	2926.035			
1138.00	2926.037			
1139.00	2926.040			
1140.00	2926.043			
1141.00	2926.046			
1142.00	2926.049			
1143.00	2926.052			
1144.00	2926.056			
1145.00	2926.061			
1146.00	2926.062			
1147.00	2926.064			
1148.00	2926.065			
1149.00	2926.067			
1150.00	2926.068			
1151.00	2926.070			
1152.00	2926.071			
1153.00	2926.073			
1154.00	2926.075			
1155.00	2926.079			
1156.00	2926.082			
1157.00	2926.082			
1158.00	2926.079			
1159.00	2926.077			
1160.00	2926.079			
1161.00	2926.082			
1162.00	2926.084			
1163.00	2926.087			
1164.00	2926.090			
1165.00	2926.093			
1166.00	2926.096			
1167.00	2926.099			
1168.00	2926.099			
1169.00	2926.102			
1170.00	2926.105			
1171.00	2926.108			
1172.00	2926.111			
1173.00	2926.114			
1174.00	2926.117			
1175.00	2926.120			
1176.00	2926.123			
1177.00	2926.126			
1178.00	2926.129			
1179.00	2926.133			
1180.00	2926.140			
1181.00	2926.147			
1182.00	2926.154			
1183.00	2926.161			
1184.00	2926.168			
1185.00	2926.175			
1186.00	2926.181			
1187.00	2926.188			
1188.00	2926.195			
1189.00	2926.202			
1190.00	2926.209			
1191.00	2926.216			
1192.00	2926.223			
1193.00	2926.230			
1194.00	2926.236			
1195.00	2926.243			
1196.00	2926.250			
1197.00	2926.262			
1198.00	2926.274			
1199.00	2926.285			
1200.00	2926.293			
1201.00	2926.301			
1202.00	2926.309			
1203.00	2926.317			
1204.00	2926.323			
1205.00	2926.329			
1206.00	2926.335			
1207.00	2926.342			
1208.00	2926.349			
1209.00	2926.357			
1210.00	2926.364			
